article,label
"to complaints against perceived enemies of the previous administration. On the other hand, complaints involving leading personalities and allies of the previous administration gathered dust.And when the Ombudsman did file cases against administration personalities over the DAP, legal experts were one in saying that the case was watered down to ensure dismissal by the courts.The Ombudsman exemplified selective prosecution which even experts found “obvious and manifest.” This is one of the basis for the clamor for her impeachment.I believe in strengthening our institutions and protecting human rights. It’s about time we end the vicious political warfare that ensues with every change in administration. Now, more than ever, there must be a greater effort to rebuild the country based on genuine respect for the rule of law, the Constitution and human rights. We must sincerely rededicate ourselves to the ideals of democracy if we are to grow as a nation. We should not be intimated or silenced by the fear of bashing or reprisal.jcbinay11@gmail.com",1
"Department of Justice Secretary Vitaliano Aguirre during his speech in Camp Crame urged the Philippine National Police and National Bureau of Investigation to dig deeper on the real reason why the South Korean Businessman Jee Ick Joo was killed inside Camp Crame last year.He believes that there’s some people who really wanted to do anything just to destroy the image of the President and the PNP Director General who both enjoying a high trust rating in fighting crime and illegal drugs.Secretary Aguirre revealed that there’s some people who used the incident to destroy President Rodrigo Duterte through PNP chief Director General Ronald “Bato” Dela Rosa.“Sinisira ng ilan ang PNP. May interes sila. Iniisip nila na kapag nasira si General Bato, masisira ang katatagan at pagtitiwala ng mamamayan sa Pangulo,” Aguirre said.He also explained why he didn’t join the call on the resignation of the PNP Head that he labeled as the “symbol of the fight against illegal drugs” because he believed that the case of Mr. Joo is an isolated incident“Kaya itong nangyari sa Korean national ay malalim ang dapat gawing imbestigasyon. May nagsasabi na ostensibly ang binibira ay chief PNP pero ang latay ay sa Pangulong Duterte,” he said.Aguiree explained that if they destroyed the image of Bato, they also destroyed the trust of the people to the President.“Pag nasira nila si General Bato, pag nasira ang katatagan ng PNP, masisira ang tiwala at katatagan ng tao sa ating pangulo,” he added.",0
"Vatican City –Pope Francis has ordered the Vatican takeover of an elite Catholic society in Peru whose founder is accused of sexually and physically abusing children and former members of the group.The move, announced by the Vatican on Wednesday, is the latest in a saga that has damaged the reputation of the Catholic Church in Peru and comes a week before Francis is set to make his first visit as pope to that country and Chile.Victims of sexual abuse say he has not done enough to put a stop to it. The credibility of a commission he formed in 2014 has been severely damaged by the defections of senior members who accused the Vatican of dragging its feet.The Vatican said the pope had appointed an administrator to run Sodalitium Christianae Vitae (SCV), whose founder, Luis Figari, a layman, is scheduled to go on trial in Peru later this year for the sexual abuse of minors. Figari has denied wrongdoing.An internal report by the group last year concluded that Figari, who founded the group in 1971 and headed it until 2010, and three other high-ranking former members had abused 19 minors and 10 adults.Most of the alleged cases took place between the 1970s and 2000.A statement on the group’s website said it welcomed the pope’s intervention and promised full cooperation with his administrator. “We once again reaffirm our absolute obedience to the Holy Father and Holy Mother Church,” it said.The 2017 internal report described Figari as a charismatic, authoritarian and cult-like leader who publicly humiliated members as part of his strategy to control them.Peruvian authorities opened an investigation into Figari in 2015 following the publication of a book on the abuse allegations by Peruvian journalists Pedro Salinas and Pao Ugaz.Salinas himself once belonged to the ultra-conservative Sodalitium, whose members include businessmen, writers and politicians from Peru’s upper classes and which was founded as part of a backlash against “Liberation Theology”, which took the side of the poor.Salinas said he was skeptical about whether the takeover would translate into real reform. “So far, we’ve seen gestures, damage control and maneuvers to protect the Church’s reputation,” Salinas said in a Reuters TV interview.‘Gravity of Information’The Vatican statement said the pope had been following the group’s situation “with worry” for years and had taken the action “after a detailed analysis of all the documentation.”It said the pope was concerned about “the gravity of information regarding the internal system, (religious) formation (of members) and economic and financial management”.A lawyer for victims said last month a public prosecutor was seeking pretrial detention for Figari and three other former leaders of the group.The Vatican, which officially recognized the group in 1997, last year prohibited Figari from having any contact with members.The takeover of the SCV is similar to action the Vatican took against another conservative group, the Legionaries of Christ.An administrator was appointed to run the Legionaries after its founder, the late Mexican priest Marcial Maciel Degollado, was discovered to have been a sexual abuser with a secret family.The Vatican said the SCV would be run by Colombian Bishop Noel Antonio Londono Buitrago.",1
"Duty Free Philippine Corp. (DFPC) announced that it is creating a detailed record of the items pulled out from the DFPC by the Department of Tourism (DoT) last year to ensure accountability.DFPC Chief Operating Officer Vicente Pelagic Angala issued the statement on Friday following a Commission on Audit (CoA) report that former Tourism Secretary Wanda Tulfo Teo has purchased merchandise amounting P2.17 million from Duty Free Shops (DFS) using the DoT funds.CoA report showed that Teo bought “toiletries, kitchen wares, beddings, appliances, canned goods, branded bags, luxury brand cosmetics, chocolates and others” using DoT shares from Duty Free annual profits.Angala insisted that the DFPC has its own Interim Guidelines on the issuance and usage of Gate Pass Slips (GPS) for withdrawal of merchandise from DFS.He added that last year, the DFPC received official requests from the DoT for various Duty Free merchandise for Sponsorship and Corporate Giveaways by the tourism department.“These requests were evaluated and found compliant with the guidelines of GPS issuance and usage,” Angala said in a statement.According to him, usage of GPS for withdrawal of merchandise with commercial value is limited to contributions to other organizations, representation expenses, corporate gifts and sponsorships, conversion to office equipment or supplies, and subsidies and donations. Meanwhile, withdrawal of merchandise with no commercial value using GPS is limited to promo/sample items/materials and suppliers’ advertising materials.",1
"Reviving death penalty would be an international embarrassment for the Philippines, Amnesty International (AI) said on Friday even as it pointed out that the country is a signatory to various covenants on human rights, including the protocol to abolish the capital punishment.AI Philippines vice chair Romeo Cabarde Jr. said there is also no logical connection between imposing death penalty and reducing crime rate, citing the increase in the country’s crime rate in 1999 when seven convicts were executed by the Estrada administration.“We call on the incoming president to carefully think about the policy proposals under his administration in order to ensure that none of his proposed measures will contravene the very commitment we made before the world,” Cabarde said in a media forum in Quezon City.The group presented a program of action to be submitted to presumptive President-elect Rodrigo Duterte to ensure that human rights is made a priority and embedded in all government agencies and programs.“Putting an end to extrajudicial executions, unlawful arrests, secret detention, enforced disappearances, torture and other ill-treatment is one of our non-negotiables for President Duterte,” AI Philippines chair Ritz Lee Santos III said.In a news conference after the May 9 elections, Duterte said bringing back the death penalty would be a central part of his war on crime.Breaking promise?Cabarde noted that the Philippines is a state party to the Second Optional Protocol to the International Covenant on Civil and Political Rights which aims for the worldwide total abolition of death penalty.“What kind of face are we going to show the rest of the world, having promised at a certain point that we will eradicate death penalty and here comes a new leader who wants to reimpose death penalty just because he wants to curb criminality,” Cabarde said.Based on the Commission on Human Rights report cited by Cabarde, the crime rate in 1999 even increased by 15.3 percent or a total of 82,538 compared with the previous year’s 71,527 cases despite the executions of death row convicts.Meanwhile, European diplomats and civil rights advocates have also raised concern on the reimposition of death penalty in the Philippines, saying it is anti-poor and will not deter crimes.Numbers game in CongressGerman Ambassador to the Philippines Thomas Ossowski said the reimposition of death penalty is contrary to the human rights principles that the Philippines is known for in the world.“Germany is very adamant in that (the reimposition of death penalty). We are against death penalty,” said Ossowksi in an interview Thursday night at the Friedrich Naumann Foundation (FNF) anniversary in Makati.Former Deputy Speaker Lorenzo “Erin” Tañada III, who espoused the bill to repeal the death penalty, expressed hopes that lawmakers will vote against the proposal to reimpose it.“It’s going to be a numbers game in Congress and those who voted for the repeal of death penalty in 2006 have been reelected and hopefully they will maintain their position and vote against its reimposition,” said Tañada in an interview at the sidelines of the FNF event.Jules Maaten, outgoing country director of FNF, said “state killing” through capital punishment sends a wrong signal “that every person can also commit killings.” TVJRELATED STORIESSenators-elect Villanueva, Pacquiao back death penaltyDe Lima vows to fight return of death penaltyRELATED VIDEO",1
"Although the issues raised at a recent protest rally in Mendiola were varied — from Martial Law to U.S. Imperialism — the venerable ABS-CBN focused on a Japanese national which the news network claimed was protesting against extra-judicial killings under the Duterte government.The man was photographed mimicking a dead body and writing a chalk message in Japanese.But lo and behold, the Japanese national is actually an avid supporter of Duterte.What he wrote translates into “I love Tatay Digong!”Sometimes, being multi-lingual is a plus for journalists and news photographers. It prevents embarrassment.",0
"A private company will invest P4.5 billion for the rehabilitation and upgrading of the water works system of the Batangas City Water District (BCWD) under a 25-year Public-Private Partnership (PPP) contract.The Sangguniang Panglunsod (SP) council, however, questioned why the project proposal was passed without the intervention of the city government like other similar projects in the city which are under the PPP.At last Monday’s SP session, BCWD Legal Counsel and Spokesperson Leilani Cepillo-Gonzales confirmed that the BCWD board of directors passed the resolution authorizing its general manager to sign the joint venture agreement with PrimeWater Infrastructure Corporation.Citing limited resources to finance a necessary rehabilitation of the 42-year-old water piping in the city, Gonzales explained the need for BCWD, an independent body from the city government, to act.Being a Government-Owned Controlled Corporation (GOCC), the BCWD followed the 2013 Revised Guidelines of the National Economic and Development Authority (NEDA) on joint venture agreement for GOCCs, she assured.As for increasing water system rates, Gonzales said it is still subject to the approval of the Local Water Utilities and Administration (LWUA).",1
"Now that the Pasay City Prosecutor’s Office has given the go signal to indict “Thinking Pinoy” blogger Rey Joseph “RJ” Nieto for calling opposition Sen. Antonio Trillanes IV a “narco” in one of his posts on social media, yet another lawsuit is brewing.The Adobo Chronicles will file tomorrow, a complaint against online news source, Rappler and its CEO, Maria Ressa, for “false and baseless defamatory imputation” against the popular satire news site.The complaint stemmed from an opinion piece previously published by Rappler and re-tweeted by Ressa, accusing The Adobo Chronicles of not knowing the difference beween ‘fake news’ and ‘satire.’”In effect,” the complaint stated, “accusing The Adobo Chronicles of being ‘fake news’ as opposed to satire is tantamount to cyber bullying and spreading inaccurate information.”This lawsuit just adds to Rappler’s legal issues — from the revocation of its media license by the Securities and Exchange Commission (SEC) to tax evasion charges slapped against it by the Bureau of Internal Revenue.Ressa could not be contacted for comment because she blocked The Adobo Chronicles from her Twitter account.",0
"Detained Sen. Leila de Lima on Saturday joined a growing opposition to President Rodrigo Duterte’s plan to scrap barangay elections in October and instead appoint village officials as part of his war on drugs, saying it could give rise to a new level of political patronage across the country.De Lima, who chairs the Senate electoral reforms and people’s participation committee, said Mr. Duterte’s plan went against the idea that barangays or villages were nonpartisan government units.“Appointing barangay officials, instead of electing them, goes against the principles of shielding them from partisan politics. That is one of the reasons why barangay elections are held separately from national and local elections,” De Lima said in a statement.Mr. Duterte has said all barangay posts should be declared vacant, and the elections in October postponed. He said he wanted incumbent barangay officials replaced with appointees, arguing that about 40 percent of all village chiefs were into illegal drugs.But De Lima argued that the planned move could violate rights to due process.“Those who would be removed and not reappointed may have that stigma of being involved in drugs. They have every right for a chance to clear their names before being removed from office,” she said“Given the political situation at the grassroots and the culture of fabricating accusations, it is possible for baseless recommendations to emanate from mayors so they can have their allies appointed to barangay posts, and maintain control over cities and municipalities. It is political patronage taken to a whole new level.”She said the plan was a “desperate move for the administration to maintain its political capital.”Her position was backed by former Senate President Aquilino “Nene” Pimental Jr., the father of the country’s Local Government Code and the President’s political ally, saying the plan would make local officials beholden to the appointing power.“If the barangay captains and kagawads (aldermen) are appointed, then invariably their loyalty is to the appointing power and not to the people. That would not be good,” Pimentel told the Inquirer. “And if they want it postponed, they have to amend the Local Government Code. You cannot just say we will just appoint the barangay officials. That cannot be done.”“You cannot just forget the law and do what you want,” he added.However, Pimentel said the government should run after specific erring barangay officials instead of a wholesale purge.“Our government is run under a rule of law. If someone violates the law, then he should be prosecuted and imprisoned,” Pimentel said.“But just because a mayor commits a crime, you don’t say ‘Let us just appoint all the mayors.’ No,” he added.Instead, he said administration allies in Congress should come out with a law amending the Local Government Code if they want the barangay elections postponed.“We are a democracy and common sense demands that we abide by the strictures and constitutional laws of the land,” he said.James Jimenez, spokesperson of the Commission on Elections, said the poll body was reserving its comment on Mr. Duterte’s plan pending a thorough study of the matter. He noted that there were “consequences” in postponing the vote.",1
"an agreement that Germany, like France, worked hard to secure and believes should remain in place.Although Germany is unlikely to accept a wholesale rewrite of the deal, Berlin has indicated that it is prepared to consider add-ons that would crack down on Tehran’s ballistic missile program and curb Iranian efforts to strengthen its strategic role in the Middle East. Earlier this week, Macron made clear that France would not follow the U.S. lead if Trump decides to withdraw from the agreement.Macron later told French reporters that he has no “inside information” on Trump’s decision on the Iran deal but noted that it’s clear the U.S. president “is not very much eager to defend it.”The second deadline concerns the extension of new U.S. tariffs on foreign-made steel and aluminum, which some fear could trigger a global wave of protectionism that would deeply harm a trading nation such as Germany.Though German officials have signaled that their goals for the visit are modest, Berlin last week announced plans to step up defense spending, a long-standing demand in Washington. While Germany is still likely to miss the goal of devoting 2 percent of its gross domestic product to defense that’s expected of NATO members, the move could be taken as a sign that Berlin has gotten the message.Some German officials have been quietly playing with the idea of buying U.S.-made F-35 jets replace the country’s aging fleet of Tornado planes. The hope is that this would show Berlin’s willingness to act on military spending while also improving the U.S. trade balance with Germany.",1
"After more than two weeks, the New People’s Army (NPA) in Southern Mindanao admitted holding captive a North Cotabato police official abducted in December last year.NPA-Southern Mindanao spokesman Rigoberto Sanchez issued an official statement through an email regarding the capture of Insp. Menardo Nisperos Cui, deputy chief of police of President Roxas, North Cotabato.Cui was abducted by at least five armed men in Barangay Tuael, President Roxas, on December 28.Sanchez said it was their ‘Red fighters’ from the Mount Apo Sub-Regional Command NPA Front 53 that arrested Cui and declared him ‘POW’.Bishop Colin Bagaforo of the Diocese of Kidapawan has organized a group of priests and religious leaders to negotiate for Cui’s safe release.",1
"The Philippines and the Czech Republic signed the bilateral Defense Cooperation Agreement on May 29 at the Ministry of Defense in Prague.Representing the Philippines was National Defense Undersecretary Ricardo David Jr. and for the Czech Republic, Deputy Minister Jakub Landovksy, head of Defense Policy and Strategy Division.The agreement between the Department of National Defense and Ministry of Defense paves the way for cooperation in defense and military matters and establishment of a Joint Defense Committee to organize concrete cooperation activities.The agreement spells out areas of cooperation such as defense and security policy, procurement policy, defense logistics, peacekeeping and humanitarian operations, compliance with international treaties of defense, security and arms control, personnel management, military training and education and other activities that may be agreed upon by both parties.The Philippines has been shopping for armaments in a bid to strengthen the capabilities of its Armed Forces.The Defense department will soon purchase missiles from Russia.President Rodrigo Duterte visited Moscow last week of May but had to cut it short because of a terrorist attack on Marawi City, Lanao del Sur in southern Mindanao.Duterte declared martial law in Mindanao on May 23.",1
"Members of the House of Representatives on Thursday filed before the Department of Justice (DOJ) a complaint for disobedience to summons against Ronnie Dayan, the former driver and lover of Senator Leila de Lima.It was the second such charge filed against Dayan. The first was filed by De Lima herself, accusing her former lover of “disobedience.”De Lima told The Adobo Chronicles: “Ronnie disobeyed me when I asked him to ignore the summons for him to appear before the House hearing on the illegal drug trade at New Bilibid Prison. Matigas talaga ang ulo ni Ronnie (Ronnie is truly hard-headed).”",0
"Now Leni Robredo says she wants to “reach out” to President Duterte.She says this less than a day after her platinum sponsor and mother figure, Loida Nicolas Lewis, ranted on TV for President Duterte to resign so Robredo could replace him.The screws on the heads of these two yellow Bicolana widows are really coming loose.After throwing a huge public tantrum over her removal from the Duterte Cabinet, and after insinuating that the President is a killer, a misogynist, a dictator, etc etc, Robredo now wants to “reach out”?Is she insane?Of course she is. Check out this part of the article:“Robredo underscored her earlier pronouncement that she wishes to help the government in any way the President asks her to. However, she added: ''.""Good lord.“Help the government if the President asks her to”?”?Has this woman forgotten that she was just kicked out of the President’s Cabinet three days ago?Why is she presuming that the President even wants or needs her help?Why is she acting like she would be doing him a favorThe woman is really deluded. All the fluff coverage she gets on yellow media has made her think she’s God’s Gift and Miss Popularity.She has no clue that she was the least productive member of the Cabinet, and so reviled on social media that anyone associated with her turns into a leper (i.e. Risa Hontiveros, Bam Aquino, Kiko Pangilinan).And it’s only going to get worse.Now that the Duterte camp has cut her off and clearly signaled that she’s on the enemy side, she looks even more fake and illegitimate.Ah, I get it.No wonder she’s “reaching out”. The wave of public sympathy that she thought would come after herdrama isn’t happening, so now she needs to slink back to President Duterte’s good graces to prop herself up again.This woman is really a bigger hypocrite than we thought. President Duterte and his team need to stay as far away from her as possible because, now that she’s officially jobless, she will keep trying to use them to stay in the headlines.You know who’s especially vulnerable in Duterte’s team? PNP Chief Bato de la Rosa. He’s being seduced by the yellow media and Robredo. Chief Bato,----------------------This is a GRP Featured Comment. Join the discussion",0
"Catholic bishops are calling for an investigation into the killing of three lumad leaders in Surigao del Sur, allegedly by paramilitary forces, even as they criticized the Aquino administration’s alacrity in defending the suspect group.“[We ask] the government for an honest, thorough, impartial and speedy investigation so that the guilty may be held to account for their wrongdoing,” said Archbishop Socrates Villegas, the president of the Catholic Bishops Conference of the Philippines, in a statement.The CBCP is “profoundly disturbed by reports that national leaders have been quick to exonerate the militia group of wrongdoing,” he said.“This alarming eagerness to deny culpability does not augur well for truth and for justice,” Villegas added.According to Villegas, such declarations could only be believable after the conduct of a “reliable and trustworthy investigation by impartial and competent persons.”“If made before any such investigation, they disturbingly suggest a refusal to hold accountable those to whom the administration so eagerly extends its mantle of protection,” he said.According to press reports, on Sept. 1, a militia group called the Magahat-Bagani Force killed Emerito Samarca, executive director of the Alternative Learning Center for Agricultural Livelihood Development (Alcadev), Dionel Campos, a community leader from the Mapasu indigenous group, and the latter’s cousin, Aurelio Sinzo, in Barangay (village) Diatagon, Lianga, Surigao del Sur.Alcadev is privately run but state-regulated learning institution that provides basic and technical education to lumad children in communities rarely reached by government services.Villegas said he found it “troubling” that a militia group had been suspected, noting that these paramilitary groups which government makes use of for counter-insurgency and counter-rebellion maneuvers “do not fall under a clear, established and accessible chain of command.”He said their association with the government could be “pernicious, for while they act with the tacit consent, if not authority, of state agents, they cannot be held to account for their actions by the regular channels of accountability and attribution that exist in the regular armed forces and police.”International effortsMeanwhile, the militant Karapatan human rights watchdog has written to the special rapporteurs on human rights and indigenous peoples at the United Nations Human Rights Council (UNHRC) urging them to investigate the lumad killings.“We want international bodies to know what is happening in Mindanao—that the lumad, in defense of their land, are being killed and forced to leave their communities,” said Karapatan secretary general Cristina Palabay.More than 2,000 Manobo residents fled Lianga town after the killing of Samarca, Campos and Sinzo. Samarca was found with a slit throat and gunshot wounds inside the Alcadev office. Campos was gunned down in front of community members, while Sinzo was beaten with a wooden stick before being shot.Witnesses and local police tagged the Magahat-Bagani Force, a group said to be trained, armed and funded by the military as part of its counter-insurgency program.Surigao del Sur Gov. Johnny Pimentel commented that “the military has created a monster that it can no longer control.” He later disclosed that military officials had asked him to tone down his statements.”Karapatan raised the issue with the UNHRC through letters sent to Victoria Lucia Tauli-Corpuz, special rapporteur on the rights of indigenous peoples; Christof Heyns, special rapporteur on extrajudicial, summary or arbitrary execution; Michel Forst, special rapporteur on the situation of human rights defenders; and Chaloka Beyani, special rapporteur on the promotion of the human rights of internally displaced persons.Part of policy“We reiterate our position that the political killings happening right now are part of the government’s policy and not simply an internal conflict among indigenous peoples as the government wants the public to believe,” Palabay said in a statement.For his part, Armed Forces of the Philippines spokesman Col. Restituto Padilla said the Karapatan move to “demonize” the military was to be expected.Expected move“The attempt to internationalize the issue and demonize the government is always an expected move on their part. It is obviously part of their agenda to hurl all accusations and blame everything on the AFP to besmirch the AFP’s reputation,” Padilla said.He stressed that “the AFP was not involved in the incident and was working and cooperating fully [with] the Philippine National Police to ascertain the facts regarding this disturbance.”It was also conducting an internal investigation “to ascertain if the AFP actions were appropriate relative to this unfortunate incident,” Padilla said",1
"WITH national elections barely six months away, politicians and candidates are working overtime to eliminate rivals, with some of them resorting to a “legal coup d’etat.”Or so claimed Harry Roque Jr., a nominee of the Kabalikat ng Mamamayan (Kabayan) party-list group, of administration standard-bearer, former Interior Secretary Mar Roxas.In a statement, the congressional candidate said Roxas was leading a “legal coup d’etat” and using the ruling Liberal Party’s “influence in the courts” to eliminate his main rivals in the 2016 elections, specifically Sen. Grace Poe, Vice President Jejomar Binay, and possible presidential contender, Davao City Mayor Rodrigo Duterte.“The public should be vigilant and closely watch the allies of the administration in the Senate Electoral Tribunal, the Commission on Elections and the Supreme Court, because if we lower our guard, their decisions will not be guided by the rule of law, but by the nation’s current rulers,” said the former University of the Philippines professor.Roque said there were “rumblings” in the legal community about Roxas tapping Senate President Franklin Drilon and lawyers associated with “The Firm” to ensure that Poe, an independent candidate, would be disqualified from the presidential race on questions of residency and citizenship.“The Firm” refers to the CVC Law firm founded by Supreme Court Senior Associate Justice Antonio Carpio, one of whose law partners, Avelino Cruz, was a staunch Roxas ally and was part of President Aquino’s legal team in 2010.There are also efforts to put Binay behind bars and prevent Duterte from running for the presidency, Roque said, adding that such maneuvers would leave as Roxas’ lone opponent Sen. Miriam Defensor-Santiago, whose survey ratings, he said, were allegedly lower than that of the LP standard-bearer.Sought for comment, Akbayan Rep. Barry Gutierrez, concurrent spokesperson of the LP’s Team Daang Matuwid senatorial slate, described Roque’s statement as baseless.“These allegations are based solely and exclusively on unnamed anonymous sources,” Gutierrez said. “They’re hearsay. It goes without saying that there is absolutely no truth to these claims,” he added.According to some government lawyers and administration allies, Binay, who is facing corruption and plunder charges, was not immune from suit and could face a prison term.Duterte has been under fire from the justice department over allegations that he was involved in the so-called “Davao Death Squad” vigilante group.“During the time of President Corazon Aquino, the threats to democracy were the coups launched left and right by rogue elements of the Armed Forces. Now a similar coup is underway, right under our noses. But this time its generals wear barong Tagalog and its soldiers are armed with petitions and pleadings,” Roque said.Gutierrez however countered that Binay’s and Poe’s cases “were already being taken up in appropriate tribunals, following regular processes… which are open and have always been open to scrutiny by the public.”Roque should refrain from coming up with rash allegations, he added.“Harry Roque and I were colleagues at the UP College of Law faculty. I am disappointed that he is this quick to make such serious accusations based on the flimsiest of evidence. That’s not what we were taught in UP,” Gutierrez said.",1
"SOLICITOR General Florin Hilbay defended the rights of foundlings before the Supreme Court on Tuesday, asserting that Sen. Grace Poe was natural-born and, hence, qualified to run for public office.Maintaining his stand as counsel defending the Senate Electoral Tribunal’s (SET) ruling in favor of Poe in a separate case, Hilbay also held that Poe, a presidential candidate, satisfied the 10-year residency requirement, saying she had reestablished domicile in the Philippines in 2005.“Foundlings are natural-born citizens under all our Constitutions,” he said of the country’s 1935, 1973 and 1987 Charters.Specifically, the 1935 Constitution, which applies to the case of Poe who was born in 1968, had all the intent to consider foundlings natural-born Filipinos, even without an explicit provision, Hilbay said.Speaking as the “tribune of the people,” or in a case where the Solicitor General’s position is contrary from a government agency’s, Hilbay said framers of the 1935 Constitution saw “no more need to expressly declare foundlings Filipinos because they are already impliedly so recognized.”“In other words, the constitutional silence is fully explained in terms of linguistic efficiency and the avoidance of redundancy. The policy is clear: It is to recognize foundlings, as a class, as Filipinos… under the 1935 Constitution,” Hilbay said.Silently vocal“This inclusive policy is carried over into the 1973 and 1987 Constitution. It is appropriate to invoke a famous scholar as he was paraphrased by Chief Justice (Enrique) Fernando: ‘The Constitution is not silently silent, it is silently vocal,”’ said the Solicitor General.Hilbay took his turn to address the Supreme Court on the fifth round of oral arguments on Poe’s challenge to her disqualification. He was invited to speak despite his earlier refusal to represent the Commission on Elections (Comelec) in the case.The Solicitor General, the chief counsel for government agencies, holds a conflicting position from the Comelec, as he defends SET’s ruling that Poe is a natural-born Filipino. The separate case, which concerns Poe’s qualification for the 2013 senatorial race, is pending in the high court upon Rizalino David’s petition.The Comelec, through its two divisions and later, the entire commission, had disqualified Poe from the presidential race in December last year, ruling that she had committed material misrepresentation in her certificate of candidacy, as she declared she had the citizenship and residency requirements to run for the nation’s highest post.The poll body’s prompted Poe to go to high court, which issued two temporary restraining orders on the Comelec decisions. The case remains pending even as the Comelec began printing ballots for the May elections.History, social contextIn defending the status of Filipino foundlings, Hilbay urged the court not to commit the error of interpreting the Constitution “without reference to history, structure and social context.”“To deny foundlings the most fundamental of their political rights because their class is not expressly mentioned in the Constitution is a simplistic and lackadaisical way to interpret the Constitution,” he said.Hilbay was questioned by Associate Justice Teresita Leonardo-de Castro, who cited the absence of an explicit constitutional provision on foundlings.“Is it justified for us to impose on our people an interpretation which will supplement the text of the Constitution when there is nothing at all (about foundlings)?” De Castro said in an elevated tone. She said Hilbay was in effect asking the high court “to amend the Constitution.”To which Hilbay replied: “Not at all. Constitutional interpretation is the goal of every judge. The case is absolutely clear in favor of foundlings.”De Castro earlier made her position clear that Poe should not be regarded a natural-born citizen.Statistical probabilityHilbay cited statistics showing that nearly all children born in the Philippines were of Filipino parents.Between 1965 and 1975, the decade within which Poe was born, Hilbay said 661 Filipino children were born for every child born of foreign parents. He noted that a total of 15,986 foreigners were born in the country during the period compared with 10.558 million natural-born Filipinos.“This means that the statistical probability that any child born in the Philippines in that decade would be a natural-born Filipino is 99.83 percent,” Hilbay said in his opening statement.The figure was even higher from 2010 to 2014, according to the Philippine Statistics Authority, said Hilbay, when the ratio of non-Filipino children to natural-born Filipino children was 1:1,357. This means that 99.93 percent of births over those five years were of Filipino parents.Under Associate Justice Lucas Bersamin’s questioning later, Hilbay said these statistics on foundlings would indicate that Poe is a natural-born Filipino.Residency issueHilbay also supported Poe’s position that she had reestablished her domicile in the Philippines in 2005, thus meeting the 10-year residency requirement.Poe, a foundling left by unknown parents at a church in Jaro, Iloilo City, in 1968, was raised by the late actor and 2004 presidential candidate Fernando Poe Jr. and wife Susan Roces, an actress.Poe became an American in 2001, reacquired her Filipino citizenship in 2006 months after returning to the Philippines, and renounced her American allegiance in 2010.Hilbay said that when Poe returned to the Philippines for good after Fernando Poe’s death in December 2004, she had every intent to reestablish domicile here. For one, she had “uprooted” her children from their US schools and enrolled them in Manila, lived with her mother for a while then built a new house.“Based on these facts, the claim that she has been a resident of the Philippines for at least 10 years is a valid claim,” Hilbay said.Sereno questionsChief Justice Maria Lourdes Sereno also zeroed in on the residency issue in her interpellation of Comelec Commissioner Arthur Lim.The Comelec has maintained that the reckoning year of Poe’s residency is 2006, as she had declared in her 2012 certificate of candidacy for the 2013 senatorial race that she would have been a resident of the Philippines “for six years and six months” by Election Day in 2013.By this reckoning, Poe would have only been a Philippine resident for nine years and six months by May 9, Election Day.Sereno pointed out to Lim that Poe had brought back her children, put them in Philippine schools, built a house and even informed the US postal service of their abandonment of their US address, and still: “You doubt her resolve, even after 11 years she’s still here?”After more than five hours, the Supreme Court adjourned Tuesday’s proceedings at 7:30 p.m., terminating oral arguments on Poe’s case.Sereno ordered the parties to file by Monday their memoranda wrapping up their arguments, after which the consolidated cases are deemed submitted for resolution.",1
"President Rodrigo Duterte’s second year in office continued to be filled with controversy, but it also saw the approval of key legislation to fulfill some of his campaign promises, according to former Senate President Aquilino “Koko” Pimentel III.Pimentel, who headed the Senate during the first two years of the Duterte administration, said among the major measures passed during the period were the free college tuition law, the law to raise the base pay of uniformed personnel and the first package of tax reforms, which, however, has been blamed for rising prices.“We delivered,” Pimentel said. “If we audit the campaign promises, I think the President and the Senate and the House of Representatives were able to meet these because of the support of the other legislators.”But Pimentel also acknowledged that there were promises that had not been met.‘Endo’ yet to endA law to put an end to “endo",1
"By Bonita ErmacThe National Bureau of Investigation operatives arrested the suspect for kidnapping with murder in Barangay Ilian in the Municipality of Piagapo, Lanao del Sur by virtue of an arrest warrant issued by Judge Wenida Papandayan.Atty. Abdul Jamal Dimaporo, NBI Iligan District Office Chief identified the suspect as Abdullah Dimakuta alias “Iduk”. He faces kidnapping and murder charges before the branch 9 of the Regional Trial Court in Marawi City for committing the crimes last 2014.Dimaporo said Dimakuta was part of the group who abducted a relative, who was 24 years old that time, and behead him when their demand was not given.Dimaporo didn’t disclose the victim’s identity and the said demand.“Pinugutan at chinap-chop nila ang biktima nang hindi binigay ang demand nila at itinapon sa iba’t-ibang lugar sa Piagapo (They killed and chopped the victim’s body into pieces and threw it in areas of Piagapo when they didn’t give their demands),” Dimaporo said.The suspect was already committed while other 20 suspects are still at-large.",1
