article,label
"It was a strategic plan to ensure that Hillary Clinton becomes the next president of the United States, and Donald Trump was in on it.It is widely known that the Trumps and the Clintons are really good friends, so when the Donald launched his candidacy for president, many were baffled. How could an avid fan and supporter of Clinton wage a challenge to a history-in-the-making Hillary presidency?But now it can be told.Trump is all but assured of the GOP nomination for president after his closest rival Ted Cruz announced he was suspending his campaign. Trump won the Indiana primary today.Sources close to Trump say that the real estate mogul-turned-reality show celebrity, is now ready to quit the race.It was the plan all along: to wage a fake challenge to Hillary. Once he is named the GOP nominee, then he was to quit the race and endorse Clinton.Well, that time has come.Ladies and gentlemen, the next president of the United States, Hillary Rodham Clinton!",0
"Palace finds VP Robredo’s remark ‘out of touch’.Malacanang has found Vice President Leni Robredo’s claim that darkness is enveloping the country as “completely out of touch.”“With all due respect to the Vice President, we find Ms. Robredo’s remarks during the anniversary of the Liberal Party completely out of touch with the existing realities on the ground,” Presidential Spokesperson Harry Roque said in a press statement on Sunday.Robredo said in her speech during the 72nd anniversary of the Liberal Party last Friday that “darkness envelops” the Philippines, urging her partymates not to lose hope.Contrary to the Vice President’s claim, Roque said the Filipino people are beginning to feel genuine and meaningful change under the administration of President Rodrigo Duterte.“The darkness that Vice President Robredo may be referring to perhaps pertains to the future of those discredited politicians whowish to return to power,” Roque said.Roque said Gallup International has ranked the Philippines as the third happiest country in the world and fifth highest country in terms of economic optimism index.Meanwhile, Social Weather Stations (SWS)’s separate survey found 96% of Filipinos have entered 2018 with hope while fewer Filipinos considered themselves poor.“People’s high levels of hope and optimism have been complemented by high satisfaction, approval, trust ratings,” Roque said.President Duterte is the most approved (at 80%) and the most trusted (at 82%) among the top national officials of this country, according to the last quarter 2017 Pulse Asia survey.According to the last quarter 2017 SWS survey, more than eight out of ten Filipinos trust the President while the net satisfaction rating of his cabinet remains the highest since 1990 at +32.A SWS survey also shows that satisfaction with the Duterte administration is excellent (at +70) – the highest recorded for any administration in the last 28 years. (PNA)",0
"Malacañang on Tuesday said postponing the 2019 elections should be done only if a new Constitution would be drafted and ratified by the people before the polls. Otherwise, it said, there is no reason to stop the scheduled balloting.At a Cabinet meeting on Monday, President Rodrigo Duterte “reiterated he is against no-el,” or “no-election,” said presidential spokesperson Harry Roque.“He wants to push through with the elections in 2019 and has committed to give us the most honest and the most credible elections in 2019,” Roque said.Mr. Duterte’s allies have floated the idea of postponing the elections next year and extending the terms of elected officials as part of the transition to a federal government.If the new Constitution has been ratified, then there will be no need to hold the 2019 elections, Roque said.“As I said, if they are able to amend the Constitution and have the people ratify it before 2019, that’s the only possibility of the postponement of the elections,” he added. “But unless the Constitution is actually ratified by the people and the President calling for the transitory provisions, the elections will push through.”The top leaders of the Senate and the House of Representatives have agreed to convene a constituent assembly (Con-ass) to amend the 1987 Constitution for a shift to a federal form of government.House discussions beginIn the House, the committee on constitutional amendments will begin discussions this month on a draft of a new Constitution based on federalism models earlier presented to the panel, according to a House leader.“[T]he subcommittees of the House committee on constitutional amendments are scheduled to submit their output to the mother committee this January,” Deputy Speaker Fredenil Castro said.Castro, vice chair of the constitutional amendments committee, said the “output,” or the draft federal Constitution, should be debated and put to a vote by the House panel.“Then, the House will have to wait for the action of the Senate on the joint resolution calling the House and the Senate to convene as a Con-ass,” he said, referring to Concurrent Resolution No. 9.“The decision of the Senate, whether negative or positive, will dictate the next procedure to be followed by the House,” Castro told the Inquirer.Concurrent Resolution No. 9 seeks “to constitute the Congress of the Philippines as a Con-ass for the purpose of proposing amendments to, or revision of, the 1987 Constitution.”Under a Con-ass, the Senate and the House, acting as one body, will introduce and approve changes to the Charter by an absolute three-fourths vote and the approved changes will be submitted to a national referendum.The House began plenary debates on Concurrent Resolution No. 9 on Dec. 13, while the Senate version was expected to be filed this week.Both Speaker Pantaleon Alvarez and Senate President Aquilino Pimentel III have agreed publicly to adopt the measure.Two proposed draftsWhile the mode of Charter change is under discussion, the House constitutional amendments committee has begun consolidating two proposed drafts of a new Constitution that will later be submitted to a Con-ass, once it is convened.The first is Resolution of Both Houses No. 8 containing an 83-page draft proposal of the new Charter filed by ABS Rep. Eugene Michael de Vera and Pampanga Rep. Aurelio Gonzales Jr.The second is a draft Charter prepared by the PDP-Laban Federalism Institute from a study group led by the institute’s executive director Jonathan Malaya and University of Santo Tomas professor Edmund Tayao.Based on these two models, the House panel formed four technical working groups to handle specific areas in the drafting of the new “Philippine Federal Constitution.”Click here for more elections stories.",1
"Roxas and the ""lower classes""“[Roxas] believed he was well qualified and could do the job, but had trouble getting media coverage and said television ads were going to be expensive. Roxas said that only Manuel Villar had the funds to buy television time at this stage… The key to victory, Roxas said, would be convincing the lower classes that [he] had their interests at heart. Roxas confided to the Ambassador that he was not sure how he personally would tackle that problem, given that his Wharton MBA and ten years on Wall Street as an investment banker did not ‘exactly call to the common man’[Wikileaks]""US Ambassador Kristie KenneyRemember this?Erap's comebackDILG Sec. Mar Roxas with Manila Mayor Erap Estrada in the early 2010s.Pres. Manuel Roxas and the Surplus War Property ScandalThe “Yellow Fever”Cory's 2009 funeral procession.Cojuangco money is not enoughCory and Peping: siblings Danding: Cory’s and Pepings’ first cousin.The Cojuangcos bicker up to this day.Sorry, I can't help it.Cojuangcos betray MarThe Samar Group, named after PNoy’s campaign headquarters in Samar Avenue, Quezon City, is led by Executive Secretary Paquito Ochoa and whose membership includes members of the Cojuangco-Aquino family (that includes the blabbermouth Kris). Samar is sympathetic to the Binays. The Balay group, named after the Roxas estate in Cubao, is made up of Liberal Party stalwarts, defecting Arroyo cabinet members (the Hyatt 10), and is generally sympathetic to Mar Roxas[to be continued]After a 6-year delay, Roxas believes that now is his time to become the President of the Republic. There’s a part of me that understands what he feels. After all, he’s already been sidetracked... twice.Liberal Party President and former Senator Manuel ’Mar’ Roxas was set to run for president in 2010. In a shocking turn of events, however, he voluntarily stepped aside to let Senator Benigno “Noynoy” Aquino run in his stead. Everyone knows the basic story, but ThinkingPinoy believes that few know what really happened behind the scenes.In this article, let ThinkingPinoy tell you the story of how factions within Daang Matuwid shaped the past six years, and how it may shape the 2016 Philippine Presidential Elections.In as early as 2008, Roxas knows that he will have to cross the seven seas to win the 2010 presidency. His predicament is best described in a leaked 2008 diplomatic cable prepared by US Ambassador Kristie Kenney:Yes, Roxas told Kenney that he had a Wharton MBA [ TP ], but we will not talk about that anymore.Roxas found the prospect of a head-to-head presidential battle with Villar problematic, as it would come at great financial and political cost but with little to no real assurance of a favorable outcome. Something that's contrary to his instincts as an ""investment banker"" [ TP: Banker ].The billionaire Villar has pockets deeper than the waters of Manila Bay. He can launch a de facto campaign anytime he wants, for as long as he wants. Roxas, whose net worth was less than P250 million, has no means to do that on his own. Villar can easily outspend Roxas, hands down [ Forbes ].But for Roxas, the lack of appeal to “the lower classes” and his lack of funding are just two of three problems.The Mar of the mid-200s thought Erap stood no chance at winning 2010. But by 2008, the convicted-then-pardoned plunderer has become the top pick in pre-electoral surveys [ GMA ]. After all, third-stringer Estrada, despite being scorned by ABC voters after the impeachment trial, still enjoys the support of the massive DE.Yes, Erap has became a legitimate 2010 presidential contender. I can just surmise Roxas’ regret for recommending Erap’s 2007 pardon to President Gloria Macapagal-Arroyo [ Senate ].Roxas lacks a solid voter base like Erap’s classes D and E. His pockets, while deep, are not as deep as Villar’s. With no solid following, no charisma, and (relatively) no funds, Roxas has nothing else to bank on except the Roxas family name.But then, his President-grandfather’s legacy is hardly memorable, with a portrait on the 100-peso bill as the only widely accessible reminder of his political existence. Besides, who would want to remember the late President Roxas’ legacy?I am sure even Mar wouldn’t want that. Let me quickly tell you why:Despite reigning for less than two years, postwar President Manuel Roxas Sr. managed to entangle himself in three major scandals: the Bell Trade Act [ Brittanica ] , the Surplus War Propery Scandal [ Simbulan 2005 ], and the Chinese Immigration Quota Scandal [ Jurado 2015 ], all of which may be used as fodder by his election rivals at the most opportune moment.Mar Roxas’ chances of winning the 2010 race is 50-50, at best. That doesn’t sound good.Former President Corazon “Cory” Cojuangco-Aquino death in August 2009 shocked the nation [ BBC ]. Because Filipinos widely regard Cory as Philippine democracy icon, her death resulted into a deluge of public sympathy for the surviving members of the Cojuangco-Aquino family. The months following her death was filled with an air of nostalgia for the 1986 EDSA People Power Revolution, where Cory served as the figurehead.To cut the long story short, her son Noynoy rose to the top of surveys a month later [ Reuters ].Public grief over her loss is palpable. During those times, anything – or anyone – Aquino is as appealing to the public as the latest ABS-CBN soap.Roxas saw what that meant, and he did what he thought he had to do.Roxas stepped aside and allowed Senator Benigno “Noynoy” Aquino, Cory’s only son who also happens to be named after the hero Ninoy, run in his stead. Subsequently, Mar settled to run for the vice-presidency [ ABSCBN ].At this point, two of the Liberal Party’s three-fold dilemma – lack of charisma and lack of a solid voter base – were solved via the massive sympathy vote.Now, they have one last thing to worry about: money.The extremely wealthy Cojuangco Political Dynasty, where Noynoy belongs, is a prime source of campaign kitty. However, the clan’s leaders have differing, and oftentimes clashing, political interests.Two major “political” factions exist within the Cojuangco clan:Aside from the automatic backing of his immediate family, Noynoy also secured the support of Tito Peping [ ABSCBN ]. However, Tito Danding was torn between his two nephews Noynoy and Gibo (Teodoro), who’s also running [ Philstar ].Danding eventually decided to support Noynoy in February 2010 [ GMANews ], but his decision came way into the election season. That is, in as far as LP's campaign planning, Danding's financial support was not factored in.That’s a major setback, considering that Danding is arguably the wealthiest Cojuangco alive, thanks to the Coco Levy funds he plundered decades ago [ TP: Coco Levy ].Historically rich familes (Old Money Families), do not think of family-owned funds as a tool for personal gain. Instead, they think of themselves as stewards of their financial capital [ Bonner 2012 ].Confining the comparison to members of the Cojuangco clan, Danding is the most noveau riche among the three. That is, Danding most likely has more liquid assets than Cory and Peping.Too bad for LP, Danding roots for someone else. Hence, the dynamic duo of BatMar (Roxas) and Noybin (Noynoy) had to seek help from other sources.For better or for worse, the duo sought help from private businessmen. This includes the illegal miner Eric Guttierez, owner of SR Metals Inc. Guttierez lent LP his plane/s for use in the 2010 campaign [ TP: Campaign Planes ].At that point, all bases were covered. BatMar and Noybin are ready to rumble.But, at the last minute...The 2010 Presidential race an extremely one-sided affair in favor of the Cojuangco-Aquino scion. Noynoy consistently topped surveys month after month, and eventually won by landslide.VP bet Mar, however, was not as fortunate.Roxas consistently edged then-Makati Mayor Jejomar Binay in all surveys immediately preceding the May elections. With at least 10% over Binay in both SWS and Pulse Asia surveys in late April 2010, the gap more than compensated for the margin of error. On the day before the elections, almost everyone was expecting to have a Vice-president Roxas.But that didn’t happen. Because of factionalization among PNoy’s core political allies.PNoy’s political allies are divided into two major factions: Samar and Balay [ ABS-CBN ].Samar secretly dumped Mar and supported Binay in the last few weeks of the campaign. That is, Samar’s clandestine support fueled Binay’s last-minute surge [ GMANews ].Did you like this post? Help ThinkingPinoy.com stay up! Even as little as 50 pesos will be a great help!Get up-to-date with the latest TP posts!",0
"US President Donald Trump on Thursday announced he intends to visit China, Japan and South Korea later this year, a blockbuster maiden presidential visit to Asia.Trump said aboard Air Force One that a US delegation would likely make the trip in November, adding that he will ‘’possibly’’ go to the APEC summit in Vietnam at the same time.The announcement sets the stage for a wildly ambitious first visit to a region that is vital to US economic and security interests.The visit is likely to focus heavily on trade and North Korea’s nuclear and ballistic weapons programs, one of Trump’s biggest security challenges since coming to office.Trump has repeatedly said that he will not tolerate Pyongyang developing the capability of hitting the United States with a thermonuclear weapon, threatening to rain down ‘’fire and fury’’ if necessary.But with North Korea on the cusp of marrying nuclear warhead and intercontinental ballistic missile technology, Trump has struggled to get China to buy in to biting sanctions.The visit will be another opportunity for Trump to press his Chinese counterpart Xi Jinping, and crucially will come after an October Congress of the Communist Party.Privately, US officials admit Xi is unlikely to back tougher sanctions before that meeting, which sets the course for China’s leadership in the next five years.Vice President Mike Pence had earlier announced that Trump would also visit the Philippines in November for an ASEAN summit, but the president was more cool to the idea.Trump said only that ‘’he invited us so we’re going to see,’’ apparently referring to controversial President Rodrigo Duterte.",1
"Superintendent Noel Versoza, who was wounded in an ambush last Friday morning in this city, believes he was saved as soon as he decided to head for the Antipolo Cathedral to seek refuge while his self-driven car was receiving fire.In a phone conversation from his hospital bed inside Camp Crame, Quezon City yesterday, Verzosa said: “Bigla na lang pumasok sa isip ko na iderecho sa simbahan ng Antipolo ang sasakyan ko. Hindi na rin sumunod ang bumabaril sa akin nang makarating ako sa tapat ng simbahan (It suddenly came to my head that I drive straight to the Antipolo Cathedral. The shooters did not follow as soon as I reached the church).”Versoza, 50, former chief of the Binangonan Municipal Police Station (MPS) in this province and now assigned at the Personnel Division of the Police Regional Office 4-A (PRO4-A) Headquarters in Laguna, said he believes his being a Catholic and Bible reader spared him from imminent death at the hands of his armed assailant.It will be recalled that he had just pulled out of a gasoline station on J.P. Rizal Street, Barangay Dela Paz here, at 6 a.m. Friday, when a gunman appeared and started firing at his vehicle, wounding him in the left arm.Versoza told The Manila Bulletin that he suspects the attack was planned by groups behind the operation of illegal drugs in Binangonan, which he hit hard during his stint as the municipality’s police chief until his relief last May 15.While his attacker was wearing a surgical mask, investigators are reviewing a recording from a closed-circuit television (CCTV) that captured the shooting incident.",1
"Calling it a travesty of justice, a Malacañang official on Monday said the Duterte administration would “exercise all legal options” to overturn the Court of Appeals ruling that saved former Palawan Gov. Joel Reyes from standing trial for the 2011 murder of environmentalist and broadcaster Gerry Ortega.Presidential spokesperson Harry Roque said he would meet this week with Justice Secretary Vitaliano Aguirre II and Solicitor General Jose Calida to tackle the Ortega murder case and other high-profile cases.“We will exercise all legal options to reverse this decision of the Court of Appeals… That’s an official stand of the Philippine government,” Roque said in a media briefing.“The government will exhaust all remedies, including filing first a motion for reconsideration,” he added.It’s up to the OSGAt the Department of Justice, Aguirre said it was up to the Office of the Solicitor General (OSG) to appeal the ruling.“It is the OSG that is in charge of the case since it is on appeal,” Aguirre said.“The filing of an appeal depends on the ruling if it will constitute double jeopardy,” he added.In a 3-2 decision on Jan. 4, a five-member special division of the appeals court exonerated Reyes, the alleged brains behind the murder of Ortega.The special division ruled that the Puerto Princesa Regional Trial Court (RTC) abused its discretion when it decided there was probable cause to charge the former governor of involvement in the killing of the broadcaster.“Call it a second chance afforded him by God or a lucky three-point play for him, to use a common street lingo, or a miracle in his favor, [Reyes] must by all means be exonerated from the charge,” Associate Justice Normandie Pizarro, writing for the majority, said in the ruling.Associate Justices Danton Bueser and Victoria Paredes concurred with Pizarro’s opinion, while Associate Justices Maria Filomena Singh and Marie Christine Azcarraga-Jacob dissented.Roque described the ruling as “alarming” and a “travesty of justice.”The presidential spokesperson once served as a private prosecutor on the case until June 2016, when he joined the House of Representatives as a party-list nominee.It’s a ‘mystery’“For the first time, I was allowed by the President to comment in my individual capacity [on] this case … It is not true that the case was a ‘miracle,’ [as described by Pizarro]. The case, true, is a [mystery] that is really a travesty of justice,” he said.He said there was a prior Supreme Court decision on the case that said it was “up to the Regional Trial Court to determine the existence of probable cause, which had been already determined by the Regional Trial Court.”“So, I find it alarming that this [appeals court] decision overruled an earlier [Supreme Court] decision and arrogated its own judgment for that of the Regional Trial Court, [which] had [the] opportunity to physically accept the evidence, observe the demeanor of the witnesses, and concluded that there was probable cause,” Roque said.Extrajudicial killing“We had concluded the presentation of all evidence for the prosecution and the defense had also concluded its presentation of evidence and there was already a decision of the lower court that evidence of guilt was strong against former Gov. Joel Reyes,” he added.Roque noted that Ortega’s murder fit the government’s official definition of an extrajudicial killing.“This is a very sad development for freedom of the press in this country given that the murder of Gerry Ortega is a classic case of extralegal killing since Gerry Ortega was both a member of the journalism profession and he’s also an activist,” the Palace official said.Ortega was shot dead by a hired gunman on Jan. 24, 2011, and Reyes had been pinpointed as the mastermind.The investigation led to the indictment of Reyes, his younger brother, former Coron, Palawan, Mayor Mario Reyes, and several people formerly connected with the provincial government of Palawan.ReinvestigationReyes was initially absolved by a justice department panel of investigators, but then Justice Secretary Leila de Lima rejected the decision and formed a second panel, which found prima facie evidence to indict him.In 2012, the Reyeses went into hiding before the Palawan Regional Trial Court could issue warrants for their arrest.Joel Reyes questioned before the appeals court the validity of the creation of a second panel and asked the tribunal to dismiss the case on that basis.The case went through the courts while the Reyeses were in hiding. They were eventually arrested in Thailand and brought back to the Philippines to face trial in 2015.Mario Reyes, however, was allowed to post bail in 2016. On Friday, Joel Reyes was released from jail after the appeals court handed down its ruling.Roque said Joel Reyes should be placed on the Bureau of Immigration’s watch list to prevent him from escaping again.",1
"The Cavite provincial government has donated 100 closed-circuit television (CCTV) units as part of its modernization contribution to the province’s seven districts.The administration’s modernization plans include, among others, peace and order, health and environment. A multi-million budget was allocated for the purposes.Cavite, a first class province, is the country’s most populous area with 4,200,891 residents. Bacoor is the province’s second most populous district after Dasmariñas with 408,618 and 770,938, respectively.Provincial administration officials donated recently the new CCTVs to Bacoor officials in a simple ceremony at a gymnasium in Bacoor.",1
"Defense Secretary Delfin Lorenzana on Sunday vowed that the military would crack down “decisively and expeditiously” against rebels a day after Congress approved overwhelmingly the extension of martial law in Mindanao through the end of the year.Lorenzana did not elaborate in a statement but the scope of the “key tasks” of the military’s operational directive to implement martial law included “degrading armed capabilities of the New People’s Army” and the dismantling of “other terror-linked private armed groups, illegal drug syndicates, peace spoilers and other lawless armed groups.”Mr. Duterte placed the entire Mindanao under martial rule on May 23 to give the military greater elbow room to deal with the Islamic State-inspired Maute and Abu Sayyaf terrorists in Marawi City.Last week, the President scuttled peace talks with the communists following stepped up attacks by New People’s Army guerrillas on several fronts.After a two-month military campaign in Marawi, nearly 600 are dead: 114 government security forces; 45 civilians; and 428 enemies, according to the latest figures released by the Armed Forces of the Philippines on Saturday.“With the overwhelming vote of confidence from our legislature and the ardent support of the Filipino people, your defense department will strive even more to deal with the rebellion decisively and expeditiously,” Lorenzana said.He also called on those “who have lost their way” to return to government fold.“This government is giving us the opportunity to grow in an honorable way. But if you persist in your crooked ways, the Armed Forces and the police will come after you without let up,” Lorenzana said.",1
"Political dynasties and the economic elite are orchestrating resistance to a proposed shift to federalism, according to former Chief Justice Reynato Puno.Speaking during a ceremony on Saturday as Malacañang’s consultative committee that drafted a proposed federal Constitution disbanded, Puno said entrenched political and business interests opposed any change to the status quo, while change would benefit the poor.“It will take more than quiet words to change this status quo protected and secured by political dynasties who will not yield their monopoly of political power and the economic elite that established a new monarchy, the monarchy of the moneyed, and will not",1
"President Rody Duterte is indeed an influencial leader not just in the Philippines but in some other asian countries like Taiwan. A netizen from Taiwan posted photos of a local Mayor posing along with Duterte’s photo.This looks a political ad. According to reports, a politician in Hualien, Taiwan included Duterte to amplify the taiwanese leader’s campaign to fight against illegal drugs.The poster says “Cherish life to refuse drugs”.It only shows that even the neighboring countries are also electrified by Duterte’s strong charisma in leadership. Taiwan will be having its national election on November 2018.What can you say about this? Leave your comments below!",0
"An initial check conducted by the Bureau of Fisheries and Aquatic Resources (BFAR) here reportedly revealed that the sperm whale, which was found beached in front of a resort in Babak District in the Island Garden City of Samal Saturday, had large amounts of plastic trash, fishing nets, hooks and even a piece of coco lumber in its stomach.According to BFAR Region 11 Director Fatima Idris, the debris were found inside the stomach of the 37-foot whale as the agency conducted a necropsy Sunday. She said the whale was a juvenile male.Cetacean expert Darrel Blatchley had earlier suspected that the whale could have either choked on plastic trash or was mortally wounded by propellers of vessels plying the Davao Gulf.News of the whale washing up the beach on a resort in Samal broke out late Saturday afternoon.BFAR has a marine mammal stranding network which is always on the look-out for whales that could be stranded in the Davao Gulf.Netizens shared video clips of local officials using a backhoe to drag the carcass of the whale to shore.",1
"Commission on Higher Education (CHEd) Chair Patricia Licuanan on Monday said she would comply with President Duterte’s order for her to stop attending Cabinet meetings but she would continue her work as head of the commission.In a statement, Licuanan confirmed that she received a text message from Cabinet Secretary Leoncio Evasco Jr. on Sunday relaying Mr. Duterte’s instructions that she stop showing up in his Cabinet meetings starting Dec. 5.Also barred from attending Cabinet meetings was Vice President Leni Robredo, prompting her to resign as chair of the Housing and Urban Development Coordinating Council.Evasco cited Robredo and Licuanan’s “irreconcilable differences” with the Duterte administration as the reason for the President’s decision not to allow the two women to attend the Cabinet meetings.“I assured Secretary Evasco that I would comply. In the meantime, I will continue my work as chair of CHEd,” said Licuanan, whose fixed term does not end until 2018. She is an appointee of then President Benigno Aquino III.Under Republic Act No. 7722, also known as the Higher Education Act of 1994, the CHEd chair and four commissioners have a fixed term of four years, without prejudice to one reappointment.",1
"If you haven't heard of the news, TESDA is offering FREE online courses. Which by the way, upon completion will earn you a certificate that you can use as credentials when applying for a job.Technical Education and Skills Development Authority or TESDA launched this program in an effort to uphold education to every aspiring Filipino learners. Now, if you want to know how to enroll and sign up for the free online program, I suggest you keep on reading the following tutorial:Things you will need:Internet connectionA desktop computer or laptop or a smartphone (Android or iPhone will do).A valid and working email address. Make sure you have access to your email.Step 1: Go to e-tesda.gov.ph website and click or tap the login permalink located at the upper-right hand corner of the site.Step 2: Create an account. To do this, just either click the 'New Account' or the button 'Create New Account.' Both links redirects you the same page.Step 3: By now you are now on a form that asks you for your information. Supply the blank fields with accurate facts about you. Once completely filled ou, answer the CAPTCHA correctly.Step 4: If you have successfully signed up for complteing all the required fields, you will see a message like in the image below:Step 5: Check your email, the same email you provided when you created the account on TESDA. There should be an email from TESDA with a link that you have to click in order to verify your application.Step 6: After clicking the link, you will be redirected to TESDA's online program page and there you may start and choose a course by clicking the ""Courses"" buttonStep 7: Choose the course you want to learn.Step 8: After choosing a course, you will be taken to its modules. Complete each modules as any incomplete module will result to an unfinished course. You cannot make to the assessment exam with an unfinished course.Step 9: Choose a module and click it. You will prompted with a message asking you to confirm. Just click yes.Step 10: After that, you can now see the lessons under the module you have selected. You may now begin your online course.Do you know someone who is willing to learn from home? Share this article on your timeline to help your friends find TESDA's free online courses!",0
"real or artificial?It’s not possible to say that real or artificial Christmas trees are better.Both natural and fake trees have an environmental impact. Most people don’t know, but artificial trees have a slightly larger negative impact, requiring more energy, polluting and even posing potential health hazards.The Pros and Cons of ArtificialGuilt. Many have made it the sole reason to invest in an artificial tree. The thought of cutting down a new tree each year can put a damper on the holidays for some.Also, cost, convenience and environmental impact are other reasons consumers opt for an artificial tree.Given the current economic climate, artificial trees may be especially appealing for their investment value when compared with the recurrent, annual expense of a real Christmas tree. Their convenience is also appealing to consumers as they don’t need watering, don’t leave pine needles all over the floor and transportation from tree farm to home isn’t an issue.But many experts believe artificial trees actually have a greater negative environmental impact when all aspects of their life cycle are considered.Today’s artificial trees are typically manufactured with metal and polyvinyl chloride (PVC), a non-biodegradable, petroleum-derived plastic. In addition, many older varieties may contain lead, used as a stabilizer in the manufacturing process.Despite their PVC contents, artificial trees are non-recyclable and non-biodegradable, meaning they will sit in a landfill for centuries after disposal.Furthermore, approximately 85 percent of artificial trees sold in the U.S. are imported from China, according to the National Christmas Tree Association (NCTA), adding to their overall environmental footprint.The Pros and Cons of RealApproximately 33 million real Christmas trees are sold in North America each year, according to the U.S. EPA. Luckily, about 93 percent of those trees are recycled through more than 4,000 available recycling programs.Also known as “treecycling,” the act of recycling a Christmas tree is a leading reason many experts agree they are more environmentally friendly than their plastic counterparts.Treecycling is an easy way to return a renewable and natural source back to the environment instead of disposing it in a landfill, where decomposition rates are slowed due to lack of oxygen.Christmas trees are recycled into mulch and used in landscaping and gardening or chipped and used for playground material, hiking trails, paths and walkways. They can be used for beachfront erosion prevention, lake and river shoreline stabilization and fish and wildlife habitat.A single farmed tree absorbs more than 1 ton of CO2 throughout its lifetime. With more than 350 million real Christmas tress growing in U.S. tree farms alone, you can imagine the yearly amount of carbon sequestering associated with the trees. Additionally, each acre of trees produces enough oxygen for the daily needs of 18 people.",1
"A consumers group is urging a committee in the House of Representatives to look into the importation of allegedly substandard building products into the country.In a statement, United Filipino Consumers and Commuters (UFFC) President Rodolfo Javellana Jr. asked Rep. Ferjenel Biron of Iloilo — who leads the House Trade and Industry Committee — to conduct a probe into the matter.“In the interest and protection of the Filipino consumers against uncertified and possible substandard/hazardous construction materials, may we humbly request your trade and commerce committee to conduct an urgent inquiry or investigation on the matter,” the statement quoted the letter dated January 31.Javellana said, “The Filipino people would end up losing their hard-earned money, homes and worse, their lives once a powerful earthquake or a huge flood happens.”The UFFC was reacting to the importation of 20,000 metric tons of steel bars from China at the Subic Bay Metropolitan Authority Port.“However, last December 8, 2016, its import commodity clearance was recalled/withdrawn by the very government agency that issued it, the Department of Trade and Industry’s Bureau of Philippine Standards, to make sure the cargo is compliant with law on its traceability, quality and safety,” the letter said.“But as of December 19, truckloads of the shipment were illegally withdrawn/sold to the market,” it added.",1
"Thousands of public schoolteachers might go on leave should the Duterte administration walk back on its promise to increase their salaries, the Alliance of Concerned Teachers (ACT) warned on Friday.Benjamin Valbuena, ACT national chair, said the government faced more protests if it failed to adjust the salaries of the country’s more than 600,000 public schoolteachers.Valbuena said the increase was necessary, especially with the expected rise in the prices of basic commodities due to the implementation of the Tax Reform for Acceleration and Inclusion (TRAIN) Act.The group issued the warning two days after Budget Secretary Benjamin Diokno said the salary increase of teachers might have to take a back seat to the administration’s more pressing projects.On Friday, ACT staged a protest at the Department of Budget and Management office in Manila to denounce Diokno’s statement and to call for his resignation.Liberal Party (LP) senators also called out Diokno for slamming the door on the salary increase of teachers, describing his statement as “insensitive and heartless.”The senators said that if the budget department was able to find funds to double the pay of military and uniformed personnel, there was no reason why it could not do so for teachers.“It’s not certainly the way to treat our public schoolteachers, who have been seeking government’s help for higher salaries and additional benefits so they can live decently,” LP president Sen. Francis Pangilinan said in a statement on Friday.Minority Leader Sen. Franklin Drilon also said there was no reason for Diokno to “whine” about the cost of increasing teachers’ pay since it was able to produce funds for the pay hike of uniformed personnel.“Instead of slamming the doors on the plea of the teachers, Secretary Diokno should use his wise judgment and skills to find the funds and put money where it is most needed. Investments in the country’s human resources, especially our teachers, can never go wrong,” said Drilon.On Tuesday, presidential spokesperson Harry Roque announced that Mr. Duterte might double the salary of teachers. But he corrected himself on Thursday, saying that teachers’ salaries might rise but would not be doubled.Teachers earn a monthly salary ranging from P19,000 to P43,000.",1
"Even with the stalled peace talks, the government’s plan to forge lasting peace with Moro rebels is moving forward, with President Duterte naming the 21 members of the body that will draft the new enabling law for the Bangsamoro.Top Moro Islamic Liberation Front leaders Ghadzali Jaafar and Mohagher Iqbal, former Mayor Hussin Amin of Jolo, Sulu, and lawyer Firdausi Abbas are among the 21 members of the new and expanded Bangsamoro Transition Commission (BTC), the Office of the Presidential Adviser on the Peace Process said on Friday.The BTC is the body tasked to craft the new Bangsamoro enabling law as part of the implementation process of the Comprehensive Agreement on the Bangsamoro signed between the Philippine government and the MILF in March 2014.“This will signal the start of the work to come up with an inclusive Bangsamoro law that will truly reflect and address the clamor for a genuine political autonomy for the Bangsamoro people in Mindanao,” Secretary Jesus Dureza, the presidential adviser on the peace process, said in a statement.The government has set a deadline for the BTC to submit the draft to Congress by July for deliberations and ratification.Earlier, Dureza said the old Bangsamoro Basic Law, which failed to be enacted as a law by the previous Congress, would probably be the basic document of the new enabling law.",1
